	txHash	timeStamp	direction	tokenSymbol	value	bscContractAddress	epoch	bscSymbol	name	ethSymbol	contract_type	ethContractAddress
251	0x51390012c533cb9519880a2c1921f529ae2355d9d0b1a759b6495c44d7b321ad	2021-03-02 03:12:12	recvd	CROW	0.918474564355987	0xcc2e12a9b5b75360c6fbf23b584c275d52cddb0e	1614654732					
252	0x1dd7ac630c1b732dc26767a926d5cbea0478d1765fa7ba43a7ea241fe77dfd27	2021-03-02 03:13:45	sent	TALONS	0.7947982378825836	0x74800b7d796f34f92734514f9eb5b3d1b938cc1f	1614654825					
253	0x0e71b7fe7723a8fa57f303005bb6402ed205eb599253f6fa47dcf3292c76c0b2	2021-03-04 02:09:01	sent	mooAutoCakeFixed	55.25678696225253	0xe0b473c0dd6d7fea5b395c3ce7ffd4fef0ab4373	1614823741					
254	0x7e6730b557717fa18131967f2f3e59697dc0f679819c1fe8744484eef2bbf2b7	2021-03-04 05:25:43	recvd	1INCH	714.283	0x111111111117dc0aa78b770fa6a738034120c302	1614835543					
255	0x22d46f9bca4c7f0725b6f69ed65f17eb50d00e5268c5529cc699e698ad22035a	2021-03-04 05:29:10	recvd	st1INCH	714.283	0x73f0a6927a3c04e679074e70dfb9105f453e799d	1614835750					
256	0x22d46f9bca4c7f0725b6f69ed65f17eb50d00e5268c5529cc699e698ad22035a	2021-03-04 05:29:10	sent	1INCH	714.283	0x111111111117dc0aa78b770fa6a738034120c302	1614835750					
257	0xbb573aa8fa401bfb32447655ee6137acf32a55a2bfc8937c50d188f3facfb5d1	2021-03-05 04:39:34	recvd	BUSD	45.0	0xe9e7cea3dedca5984780bafc599bd69add087d56	1614919174	BUSD	BUSD	BUSD	Binance Bridge	0x4fabb145d64652a948d72533023f6e7a623c7c53
258	0xbb573aa8fa401bfb32447655ee6137acf32a55a2bfc8937c50d188f3facfb5d1	2021-03-05 04:39:34	sent	mooAutoBusdFixed	44.37868140661969	0x559c88946e1958812dcfd8edd4f89b0c7d811f74	1614919174					
259	0xacc10e4d88f53eb5a5cb7d5305daa3af390da476e4e0db4e25a27f8459f7fc81	2021-03-05 04:43:01	recvd	ETH	0.3033937087807197	0x2170ed0880ac9a755fd29b2688956bd959f933f8	1614919381	ETH	Ethereum	ETH	Binance Bridge	
260	0xacc10e4d88f53eb5a5cb7d5305daa3af390da476e4e0db4e25a27f8459f7fc81	2021-03-05 04:43:01	sent	BUSD	45.0	0xe9e7cea3dedca5984780bafc599bd69add087d56	1614919381	BUSD	BUSD	BUSD	Binance Bridge	0x4fabb145d64652a948d72533023f6e7a623c7c53
